User_ID,User_Age,User_Gender,User_State,Artisan_State,Request_Date_Time,Artisan_ID,Skill_Type,Artisan_Age,Scheduling_Preference,Premium_Service,Payment_Method,Availability,Popularity,User_Rating,Artisan_Rating,Successful,Artisan_Name,User_Local_Government_Area,Artisan_Local_Government_Area,,Artisan_Gender
U129,32,Female,Benue,Benue,2023-01-03 7:54:48,Obi-0130,Interior Decorator,60,On-Demand,No,Cash,Available,Medium,1.406327997,4.617563412,Yes,Obinna Ibe,Gwer East,Gwer East,,Male
U130,37,Female,Edo,Edo,2023-01-03 8:21:00,Olu-0131,Event Planner,50,On-Demand,No,Cash,Available,Medium,1.395008587,2.241768585,No,Olufemi Olawale,Esan South-East,Esan South-East,,Male
U131,23,Female,Anambra,Anambra,2023-01-03 8:47:13,Chi-0132,Mechanic,27,Advance,No,Online Payment,Available,Medium,2.715152454,2.656298472,Yes,Chizoba Okeke,Dunukofia,Dunukofia,,Female
U132,36,Male,Yobe,Yobe,2023-01-03 9:13:25,Fat-0133,Furniture Maker,69,Advance,No,Cash,Available,Low,1.214741829,4.904866818,No,Fatima Ibrahim,Nguru Potiskum,Nguru Potiskum,,Female
U133,66,Male,Yobe,Yobe,2023-01-03 9:39:38,Obi-0134,Mechanic,38,On-Demand,No,Cash,Available,Medium,2.318980311,3.122944071,No,Obinna Eze,Karasuwa,Karasuwa,,Male
U134,46,Female,Kebbi,Kebbi,2023-01-03 10:05:50,Sad-0135,Event Planner,36,On-Demand,No,Cash,Available,Low,1.769044357,2.804297126,No,Sadiya Hassan,Gwandu,Gwandu,,Male
U135,47,Male,Kwara,Kwara,2023-01-03 10:32:03,Olu-0136,Dressmaker,24,On-Demand,No,Card,Available,High,4.541681569,4.996012842,No,Olufemi Ogunlana,Oyun,Oyun,,Male
U136,21,Female,Kebbi,Kebbi,2023-01-03 10:58:15,Sad-0137,Electrician,47,Advance,No,Cash,Available,Low,1.228004815,3.00668504,Yes,Sadiya Hassan,Bagudo,Bagudo,,Male
U137,60,Female,Kebbi,Kebbi,2023-01-03 11:24:28,Olu-0138,Event Planner,43,Advance,Yes,Online Payment,Available,Low,3.164421349,2.169393145,Yes,Olumide Ojo,Bunza,Bunza,,Male
U138,35,Female,Sokoto,Sokoto,2023-01-03 11:50:41,Olu-0139,Photographer,66,Advance,No,Online Payment,Available,High,3.361821931,2.588859077,No,Oluwakemi Ogunleye,Wamako,Wamako,,Female
U139,36,Male,Abia,Abia,2023-01-03 12:16:53,Olu-0140,Barber,42,On-Demand,Yes,Online Payment,Available,Low,3.891081324,3.740622522,Yes,Oluwakemi Adegbola,Ohafia,Ohafia,,Female
U140,24,Male,Kaduna,Kaduna,2023-01-03 12:43:06,Chu-0141,Graphic Designer,67,On-Demand,No,Online Payment,Available,Medium,3.857084935,4.561791431,No,Chukwudi Okoye,Kaduna North,Kaduna North,,Male
U141,26,Male,Jigawa,Jigawa,2023-01-03 13:09:18,Uma-0142,Barber,56,On-Demand,Yes,Cash,Available,Medium,3.961126439,3.65169748,Yes,Umar Muhammad,Kiyawa,Kiyawa,,Male
U142,35,Female,Abia,Abia,2023-01-03 13:35:31,Uch-0143,Painter,56,On-Demand,No,Cash,Available,High,4.882169842,2.02619949,Yes,Uchechi Okafor,Aba South,Aba South,,Female
U143,68,Male,Cross River,Cross River,2023-01-03 14:01:43,Hau-0144,Dressmaker,48,Advance,No,Cash,Available,Medium,2.665496453,1.475147828,No,Hauwa Muhammad,Odubra,Odubra,,Female
U144,58,Female,Benue,Benue,2023-01-03 14:27:56,Uch-0145,Interior Decorator,34,On-Demand,Yes,Card,Available,High,2.503128972,3.347524442,No,Uchechi Ibe,Ushongo,Ushongo,,Female
U145,50,Female,Katsina,Katsina,2023-01-03 14:54:08,Olu-0146,Gardener,20,On-Demand,No,Card,Available,High,3.691129904,2.090711149,Yes,Olumide Ajayi,Kankara,Kankara,,Male
U146,38,Female,Benue,Benue,2023-01-03 15:20:21,Abu-0147,Barber,65,On-Demand,No,Online Payment,Available,Low,4.100204852,3.763490085,Yes,Abubakar Umar,Ukum,Ukum,,Male
U147,55,Male,Cross River,Cross River,2023-01-03 15:46:34,Olu-0148,Dressmaker,34,On-Demand,No,Cash,Available,Medium,3.917151993,2.022315401,Yes,Oluwakemi Adebiyi,Bakassi,Bakassi,,Female
U148,42,Male,Taraba,Taraba,2023-01-03 16:12:46,Olu-0149,Photographer,49,Advance,No,Card,Available,Medium,4.143334038,1.736307513,Yes,Olumide Adebiyi,Ardo-kola,Ardo-kola,,Male
U149,34,Male,Niger,Niger,2023-01-03 16:38:59,Uch-0150,Dressmaker,33,Advance,No,Online Payment,Available,High,1.126030496,2.885474209,Yes,Uchechi Okafor,Lavun,Lavun,,Female
U150,34,Male,Ekiti,Ekiti,2023-01-03 17:05:11,Bab-0151,Tiler,21,On-Demand,Yes,Card,Available,Medium,4.604996646,2.7761321,Yes,Babatunde Adeyemi,Moba,Moba,,Male
U151,48,Male,Jigawa,Jigawa,2023-01-03 17:31:24,Ade-0152,Caterer,68,On-Demand,No,Card,Available,High,3.213925055,1.033110895,Yes,Adetokunbo Ojo,Babura,Babura,,Male
U152,62,Female,Adamawa,Adamawa,2023-01-03 17:57:36,Olu-0153,Interior Decorator,35,On-Demand,Yes,Online Payment,Available,Low,3.110219345,3.020742001,Yes,Olufemi Adegbola,Lamurde,Lamurde,,Male
U153,69,Male,Kogi,Kogi,2023-01-03 18:23:49,Ais-0154,Painter,36,Advance,No,Online Payment,Available,Medium,1.715539458,2.919680596,No,Aisha Hassan,Ofu,Ofu,,Female
U154,34,Male,Delta,Delta,2023-01-03 18:50:01,Hau-0155,Makeup Artist,51,Advance,Yes,Cash,Available,Medium,3.373714747,4.648963769,Yes,Hauwa Ibrahim,Ughelli North,Ughelli North,,Female
U155,46,Female,Akwa Ibom,Akwa Ibom,2023-01-03 19:16:14,Olu-0156,Shoe Cobbler,34,Advance,No,Card,Available,Medium,1.843925956,2.940742188,No,Olumide Ojo,Essien Udim,Essien Udim,,Male
U156,61,Female,Ogun,Ogun,2023-01-03 19:42:27,Yus-0157,Hairdresser,41,On-Demand,Yes,Card,Available,Medium,2.162056819,3.225019108,Yes,Yusuf Ibrahim,Ado-Odo/Ota,Ado-Odo/Ota,,Male
U157,53,Female,Akwa Ibom,Akwa Ibom,2023-01-03 20:08:39,Uch-0158,Hairdresser,23,On-Demand,Yes,Card,Available,Low,3.689529496,4.39846863,No,Uchechi Okoye,Eastern Obolo,Eastern Obolo,,Female
U158,70,Female,Bauchi,Bauchi,2023-01-03 20:34:52,Ade-0159,Welder,32,On-Demand,Yes,Online Payment,Available,Low,3.243909832,3.43311619,No,Adetokunbo Ajayi,Giade,Giade,,Male
U159,51,Female,Oyo,Oyo,2023-01-03 21:01:04,Olu-0160,Barber,19,On-Demand,No,Online Payment,Available,Medium,4.079413645,1.894414794,Yes,Oluwakemi Adegbola,Lagelu Ogbomosho North,Lagelu Ogbomosho North,,Female
U160,55,Female,Taraba,Taraba,2023-01-03 21:27:17,Uma-0161,Plumber,36,Advance,Yes,Online Payment,Available,High,2.118454796,4.849305752,No,Umar Ibrahim,Sardauna,Sardauna,,Male
U161,59,Male,Kogi,Kogi,2023-01-03 21:53:29,Abu-0162,Furniture Maker,68,On-Demand,Yes,Card,Available,High,2.416513038,4.314647795,No,Abubakar Abubakar,Mopa-Muro,Mopa-Muro,,Male
U162,66,Male,Edo,Edo,2023-01-03 22:19:42,Hau-0163,Caterer,63,On-Demand,Yes,Card,Available,Medium,3.487473276,4.374603177,No,Hauwa Muhammad,Oredo,Oredo,,Female
U163,25,Male,Zamfara,Zamfara,2023-01-03 22:45:54,Fat-0164,Shoe Cobbler,56,On-Demand,No,Cash,Available,Medium,4.214046703,3.504438231,No,Fatima Yusuf,Namoda,Namoda,,Female
U164,39,Female,Delta,Delta,2023-01-03 23:12:07,Nne-0165,Painter,33,On-Demand,No,Card,Available,Low,3.028137343,1.850506551,No,Nneka Eze,Ndokwa East,Ndokwa East,,Female
U165,48,Female,Enugu,Enugu,2023-01-03 23:38:20,Chi-0166,Painter,47,On-Demand,Yes,Online Payment,Available,High,2.26765538,4.628567663,Yes,Chinonso Okafor,Nsukka,Nsukka,,Male
U166,61,Male,Kano,Kano,2023-01-04 0:04:32,Fat-0167,Electrician,19,On-Demand,Yes,Card,Available,High,4.101312362,3.768292484,Yes,Fatima Ali,Gwarzo,Gwarzo,,Female
U167,25,Male,Bayelsa,Bayelsa,2023-01-04 0:30:45,Olu-0168,Event Planner,26,On-Demand,No,Cash,Available,Medium,4.456450514,4.479126059,No,Olufemi Ogunlana,Kolokuma/Opokuma,Kolokuma/Opokuma,,Male
U168,58,Female,Cross River,Cross River,2023-01-04 0:56:57,Bab-0169,Furniture Maker,66,Advance,Yes,Online Payment,Available,High,4.676296633,4.048113069,No,Babatunde Ogunlana,Bekwara,Bekwara,,Male
U169,40,Male,Plateau,Plateau,2023-01-04 1:23:10,Hau-0170,Gardener,60,Advance,No,Online Payment,Available,Medium,4.899331111,4.224503837,Yes,Hauwa Umar,Jos North,Jos North,,Female
U170,48,Male,Nasarawa,Nasarawa,2023-01-04 1:49:22,Sad-0171,Mechanic,26,Advance,Yes,Card,Available,Medium,2.435745209,1.821360346,Yes,Sadiya Umar,Akwanga,Akwanga,,Male
U171,19,Female,Edo,Edo,2023-01-04 2:15:35,Bab-0172,Carpenter,59,On-Demand,No,Cash,Available,Medium,2.370740297,3.132327027,Yes,Babatunde Adegbola,Esan South-East,Esan South-East,,Male
U172,62,Male,Ogun,Ogun,2023-01-04 2:41:48,Yus-0173,Furniture Maker,35,Advance,No,Card,Available,High,3.624107057,3.826059395,Yes,Yusuf Umar,Ogun Waterside,Ogun Waterside,,Male
U173,48,Male,Benue,Benue,2023-01-04 3:08:00,Sad-0174,Event Planner,30,Advance,Yes,Cash,Available,Low,3.380905445,1.177627754,Yes,Sadiya Ali,Ogbadibo,Ogbadibo,,Male
U174,51,Male,Plateau,Plateau,2023-01-04 3:34:13,Yus-0175,Electrician,22,On-Demand,No,Card,Available,High,2.913330409,4.81688583,No,Yusuf Abubakar,Barikin Ladi,Barikin Ladi,,Male
U175,69,Male,Borno,Borno,2023-01-04 4:00:25,Bab-0176,Tiler,41,Advance,Yes,Online Payment,Available,High,3.39002089,3.681304157,No,Babatunde Ogunlana,Kala/Balge,Kala/Balge,,Male
U176,58,Female,Plateau,Plateau,2023-01-04 4:26:38,Olu-0177,Welder,33,On-Demand,Yes,Card,Available,Low,2.23752443,4.318117115,No,Oluwatobi Adebiyi,Bassa,Bassa,,Male
U177,46,Female,Kano,Kano,2023-01-04 4:52:50,Ife-0178,Tiler,37,Advance,No,Card,Available,Medium,2.095180705,2.656231885,No,Ifeoma Okoye,Doguwa,Doguwa,,Female
U178,30,Female,Kwara,Kwara,2023-01-04 5:19:03,Olu-0179,Barber,62,Advance,No,Cash,Available,High,4.911213437,4.029011946,No,Oluwatoyin Ojo,Irepodun,Irepodun,,Female
U179,55,Male,Lagos,Lagos,2023-01-04 5:45:15,Olu-0180,Photographer,21,On-Demand,Yes,Card,Available,High,3.252514933,2.254495352,Yes,Oluwakemi Ogunlana,Eti-Osa,Eti-Osa,,Female
U180,24,Male,Adamawa,Adamawa,2023-01-04 6:11:28,Olu-0181,Painter,53,Advance,Yes,Online Payment,Available,Medium,3.213484502,4.075644996,Yes,Oluwatoyin Ogunlana,Mayo-Belwa,Mayo-Belwa,,Female
U181,55,Female,Abia,Abia,2023-01-04 6:37:41,Olu-0182,Electrician,61,Advance,No,Card,Available,Medium,1.833672874,4.435642612,No,Oluwakemi Ogunleye,Ngwa,Ngwa,,Female
U182,69,Male,Benue,Benue,2023-01-04 7:03:53,Abu-0183,Dressmaker,58,Advance,Yes,Online Payment,Available,High,2.447355445,3.919070302,Yes,Abubakar Abubakar,Kwande,Kwande,,Male
U183,46,Female,Akwa Ibom,Akwa Ibom,2023-01-04 7:30:06,Olu-0184,Hairdresser,31,On-Demand,No,Cash,Available,High,2.065334997,2.464441186,Yes,Oluwaseun Ogunleye,Oron,Oron,,Male
U184,42,Female,Kano,Kano,2023-01-04 7:56:18,Bab-0185,Painter,29,On-Demand,Yes,Cash,Available,Medium,3.645685517,4.544778626,Yes,Babatunde Ogunleye,Ajingi,Ajingi,,Male
U185,65,Male,Kogi,Kogi,2023-01-04 8:22:31,Olu-0186,Event Planner,29,On-Demand,Yes,Card,Available,Medium,3.210843071,1.076321002,No,Oluwakemi Adegbola,Adavi,Adavi,,Female
U186,39,Female,Abia,Abia,2023-01-04 8:48:43,Olu-0187,Caterer,32,On-Demand,Yes,Card,Available,Medium,2.209920716,2.951728882,No,Oluwaseun Adebiyi,Arochukwu,Arochukwu,,Male
U187,22,Male,Niger,Niger,2023-01-04 9:14:56,Yus-0188,Mechanic,19,Advance,Yes,Cash,Available,High,3.505919625,2.401888914,No,Yusuf Muhammad,Mashegu,Mashegu,,Male
U188,35,Female,Rivers,Rivers,2023-01-04 9:41:08,Chi-0189,Barber,39,Advance,No,Card,Available,Medium,1.903797413,3.498235663,No,Chidinma Okafor,Ogu/Bolo,Ogu/Bolo,,Female
U189,34,Male,Edo,Edo,2023-01-04 10:07:21,Uch-0190,Painter,29,On-Demand,No,Cash,Available,Medium,4.641475468,2.699115171,No,Uchechi Eze,Etsako East,Etsako East,,Female
U190,51,Female,Sokoto,Sokoto,2023-01-04 10:33:34,Chu-0191,Gardener,18,Advance,No,Card,Available,High,4.976060115,3.554380584,No,Chukwudi Nwankwo,Gudu,Gudu,,Male
U191,50,Female,Yobe,Yobe,2023-01-04 10:59:46,Chu-0192,Tiler,57,Advance,Yes,Online Payment,Available,High,3.317915271,3.984181222,Yes,Chukwudi Okoye,Bursari,Bursari,,Male
U192,40,Male,Akwa Ibom,Akwa Ibom,2023-01-04 11:25:59,Ife-0193,Painter,34,Advance,No,Card,Available,Low,4.529513195,2.155667287,Yes,Ifeoma Okafor,Eastern Obolo,Eastern Obolo,,Female
U193,58,Male,Borno,Borno,2023-01-04 11:52:11,Olu-0194,Barber,58,Advance,Yes,Card,Available,Medium,2.124784604,4.036099144,Yes,Oluwaseun Ogunlana,Abadam,Abadam,,Male
U194,52,Male,Enugu,Enugu,2023-01-04 12:18:24,Abu-0195,Shoe Cobbler,20,On-Demand,Yes,Card,Available,High,3.801098134,3.232352994,No,Abubakar Abubakar,"Enugu South,","Enugu South,",,Male
U195,26,Female,Yobe,Yobe,2023-01-04 12:44:36,Chi-0196,Plumber,36,On-Demand,No,Online Payment,Available,Low,2.912951365,4.100968176,No,Chidinma Okeke,Nguru Potiskum,Nguru Potiskum,,Female
U196,21,Female,Edo,Edo,2023-01-04 13:10:49,Chi-0197,Interior Decorator,29,On-Demand,No,Card,Available,Low,4.58175231,4.43359146,Yes,Chinonso Okoye,Uhunmwonde,Uhunmwonde,,Male
U197,27,Female,Akwa Ibom,Akwa Ibom,2023-01-04 13:37:01,Chi-0198,Tailor,38,On-Demand,No,Card,Available,Low,1.287896754,4.952987,Yes,Chidinma Nwankwo,Ikot Abasi,Ikot Abasi,,Female
U198,23,Male,Kano,Kano,2023-01-04 14:03:14,Sad-0199,Photographer,47,Advance,No,Online Payment,Available,High,3.349275132,4.444686389,Yes,Sadiya Umar,Bagwai,Bagwai,,Male
U199,18,Male,Ogun,Ogun,2023-01-04 14:29:27,Olu-0200,Tailor,43,On-Demand,No,Card,Available,High,3.503430464,1.971043106,Yes,Oluwaseun Ajayi,Ogun Waterside,Ogun Waterside,,Male
U200,25,Female,Sokoto,Sokoto,2023-01-04 14:55:39,Olu-0201,Interior Decorator,54,Advance,No,Cash,Available,Low,2.510040987,1.763098976,Yes,Olufemi Ogunlana,Dange-shnsi,Dange-shnsi,,Male
U201,58,Male,Edo,Edo,2023-01-04 15:21:52,Olu-0202,Electrician,44,On-Demand,No,Cash,Available,High,4.407122858,2.308357341,Yes,Oluwakemi Ojo,Esan South-East,Esan South-East,,Female
U202,57,Male,Kano,Kano,2023-01-04 15:48:04,Obi-0203,Mechanic,25,On-Demand,No,Cash,Available,High,4.155304717,2.182672728,Yes,Obinna Okafor,Mallam,Mallam,,Male
U203,46,Male,Ebonyi,Ebonyi,2023-01-04 16:14:17,Chi-0204,Barber,40,Advance,Yes,Card,Available,Low,4.659532085,2.316574728,Yes,Chizoba Okafor,Abakaliki,Abakaliki,,Female
U204,34,Female,Bauchi,Bauchi,2023-01-04 16:40:29,Chi-0205,Interior Decorator,33,On-Demand,Yes,Card,Available,Low,3.412655104,1.028483886,Yes,Chizoba Okeke,Misau,Misau,,Female
U205,53,Male,Kebbi,Kebbi,2023-01-04 17:06:42,Olu-0206,Makeup Artist,46,On-Demand,Yes,Card,Available,Low,3.957750522,2.409833136,Yes,Olufemi Olawale,Zuru,Zuru,,Male
U206,56,Male,Oyo,Oyo,2023-01-04 17:32:55,Chi-0207,Shoe Cobbler,28,On-Demand,No,Card,Available,Low,3.962368761,3.829492126,Yes,Chidinma Ibe,Surulere,Surulere,,Female
U207,61,Male,Ogun,Ogun,2023-01-04 17:59:07,Abu-0208,Carpenter,53,On-Demand,No,Online Payment,Available,Medium,4.169345969,4.541354425,Yes,Abubakar Muhammad,Obafemi-Owode,Obafemi-Owode,,Male
U208,67,Male,Nasarawa,Nasarawa,2023-01-04 18:25:20,Olu-0209,Plumber,62,On-Demand,Yes,Online Payment,Available,Low,3.427272814,4.25245632,Yes,Olumide Olawale,Keffi,Keffi,,Male
U209,19,Male,Ondo,Ondo,2023-01-04 18:51:32,Olu-0210,Dressmaker,70,Advance,No,Cash,Available,High,1.669802556,1.937613039,No,Olumide Ojo,Akoko North West,Akoko North West,,Male
U210,58,Female,Ekiti,Ekiti,2023-01-04 19:17:45,Ali-0211,Makeup Artist,42,On-Demand,No,Cash,Available,High,3.424047675,1.909108726,No,Aliyu Sani,Ilejemeje.,Ilejemeje.,,Male
U211,49,Male,Jigawa,Jigawa,2023-01-04 19:43:57,Abu-0212,Hairdresser,49,Advance,Yes,Online Payment,Available,Low,3.377507522,1.002282005,Yes,Abubakar Abubakar,Birni Kudu,Birni Kudu,,Male
U212,70,Female,Imo,Imo,2023-01-04 20:10:10,Sad-0213,Hairdresser,61,On-Demand,Yes,Cash,Available,Medium,4.559712513,1.654394466,No,Sadiya Ibrahim,Isiala Mbano,Isiala Mbano,,Male
U213,66,Male,Zamfara,Zamfara,2023-01-04 20:36:22,Chi-0214,Caterer,24,Advance,No,Online Payment,Available,Low,1.333842797,2.27157955,No,Chizoba Ibe,Zurmi,Zurmi,,Female
U214,29,Male,Kebbi,Kebbi,2023-01-04 21:02:35,Sad-0215,Tiler,57,On-Demand,Yes,Cash,Available,High,4.828958169,3.137641637,Yes,Sadiya Abubakar,Birnin Kebbi,Birnin Kebbi,,Male
U215,68,Male,Ogun,Ogun,2023-01-04 21:28:48,Ade-0216,Interior Decorator,46,Advance,No,Cash,Available,Medium,2.630313224,1.857448077,No,Adetokunbo Olawale,Odogbolu,Odogbolu,,Male
U216,56,Female,Abia,Abia,2023-01-04 21:55:00,Ais-0217,Caterer,39,On-Demand,Yes,Cash,Available,Medium,3.434350365,4.993484092,No,Aisha Ali,Isiala-Ngwa South,Isiala-Ngwa South,,Female
U217,29,Male,Bauchi,Bauchi,2023-01-04 22:21:13,Ais-0218,Mechanic,63,On-Demand,No,Cash,Available,Low,4.422140113,3.382153805,Yes,Aisha Umar,Shira,Shira,,Female
U218,35,Male,Zamfara,Zamfara,2023-01-04 22:47:25,Uma-0219,Hairdresser,56,On-Demand,Yes,Online Payment,Available,High,1.540635506,2.218286766,No,Umar Sani,Gummi,Gummi,,Male
U219,38,Male,Ogun,Ogun,2023-01-04 23:13:38,Ife-0220,Furniture Maker,37,On-Demand,Yes,Cash,Available,Low,2.165682874,3.235019017,No,Ifeoma Ibe,Ipokia,Ipokia,,Female
U220,22,Male,Osun,Osun,2023-01-04 23:39:50,Sad-0221,Barber,42,Advance,Yes,Cash,Available,Medium,3.954060649,2.275891003,Yes,Sadiya Muhammad,Boripe,Boripe,,Male
U221,35,Female,Ogun,Ogun,2023-01-05 0:06:03,Olu-0222,Painter,65,Advance,No,Online Payment,Available,High,3.655482339,2.565842206,Yes,Oluwatoyin Adebiyi,Odogbolu,Odogbolu,,Female
U222,26,Female,Jigawa,Jigawa,2023-01-05 0:32:15,Olu-0223,Barber,58,On-Demand,Yes,Card,Available,Low,2.628325449,3.311227395,No,Oluwatoyin Ojo,Taura,Taura,,Female
U223,25,Female,Akwa Ibom,Akwa Ibom,2023-01-05 0:58:28,Olu-0224,Painter,21,On-Demand,No,Cash,Available,Medium,1.622973438,1.613480791,Yes,Oluwakemi Ojo,Ikot Abasi,Ikot Abasi,,Female
U224,28,Female,Kano,Kano,2023-01-05 1:24:41,Uch-0225,Painter,69,On-Demand,No,Card,Available,High,4.875787404,3.328917471,No,Uchechi Nwankwo,kumbotso,kumbotso,,Female
U225,55,Male,Kwara,Kwara,2023-01-05 1:50:53,Fat-0226,Plumber,43,Advance,Yes,Card,Available,Low,2.15058804,3.645589545,No,Fatima Ibrahim,Baruten,Baruten,,Female
U226,45,Female,Oyo,Oyo,2023-01-05 2:17:06,Ais-0227,Interior Decorator,25,On-Demand,No,Cash,Available,Medium,2.527181573,2.347160064,No,Aisha Ibrahim,Oyo West,Oyo West,,Female
U227,25,Female,Imo,Imo,2023-01-05 2:43:18,Chi-0228,Tailor,24,On-Demand,Yes,Online Payment,Available,Medium,1.812961432,1.567979743,Yes,Chinonso Okafor,Owerri North,Owerri North,,Male
U228,21,Male,Kebbi,Kebbi,2023-01-05 3:09:31,Uma-0229,Electrician,21,On-Demand,No,Card,Available,High,2.381849056,1.63994108,Yes,Umar Ibrahim,Aleiro,Aleiro,,Male
U229,26,Female,Benue,Benue,2023-01-05 3:35:43,Ali-0230,Tailor,21,On-Demand,Yes,Card,Available,Medium,1.608546336,1.781309452,No,Aliyu Hassan,Guma,Guma,,Male
U230,56,Male,Ondo,Ondo,2023-01-05 4:01:56,Chi-0231,Mechanic,49,Advance,No,Online Payment,Available,High,4.456227353,1.572744595,Yes,Chinonso Ibe,Ifedore,Ifedore,,Male
U231,30,Male,Oyo,Oyo,2023-01-05 4:28:08,Fat-0232,Mechanic,19,Advance,No,Card,Available,High,4.641357868,2.022255266,Yes,Fatima Abubakar,Ido,Ido,,Female
U232,64,Male,Akwa Ibom,Akwa Ibom,2023-01-05 4:54:21,Chi-0233,Graphic Designer,27,Advance,Yes,Cash,Available,Medium,3.110055282,4.226466665,No,Chizoba Okafor,Itu,Itu,,Female
U233,47,Male,Kogi,Kogi,2023-01-05 5:20:34,Abu-0234,Barber,70,Advance,Yes,Card,Available,Medium,3.750210305,4.988787498,Yes,Abubakar Hassan,Olamabolo,Olamabolo,,Male
U234,45,Female,Ebonyi,Ebonyi,2023-01-05 5:46:46,Ade-0235,Carpenter,29,Advance,No,Cash,Available,High,1.066276278,3.762811125,Yes,Adetokunbo Adebiyi,Edda,Edda,,Male
U235,52,Male,Bayelsa,Bayelsa,2023-01-05 6:12:59,Olu-0236,Tiler,32,On-Demand,Yes,Card,Available,Low,3.275103337,1.355653725,No,Oluwatoyin Ogunleye,Brass,Brass,,Female
U236,62,Female,Zamfara,Zamfara,2023-01-05 6:39:11,Ali-0237,Interior Decorator,35,On-Demand,No,Cash,Available,High,2.8645893,2.895055941,Yes,Aliyu Sani,Anka,Anka,,Male
U237,45,Male,Plateau,Plateau,2023-01-05 7:05:24,Ais-0238,Dressmaker,56,Advance,Yes,Online Payment,Available,High,1.462445429,1.384682265,No,Aisha Yusuf,Wase,Wase,,Female
U238,56,Female,Enugu,Enugu,2023-01-05 7:31:36,Ali-0239,Event Planner,58,Advance,Yes,Card,Available,High,1.993824793,1.616802738,Yes,Aliyu Ibrahim,Udi Agwu,Udi Agwu,,Male
U239,39,Female,Abia,Abia,2023-01-05 7:57:49,Uch-0240,Hairdresser,66,Advance,Yes,Card,Available,Medium,4.302857681,4.171214404,No,Uchechi Eze,Ukwa East,Ukwa East,,Female
U240,49,Female,Zamfara,Zamfara,2023-01-05 8:24:02,Chi-0241,Tiler,30,On-Demand,Yes,Cash,Available,Medium,3.615839311,1.562530684,No,Chinonso Okeke,Namoda,Namoda,,Male
U241,49,Female,Ogun,Ogun,2023-01-05 8:50:14,Olu-0242,Tailor,24,Advance,Yes,Online Payment,Available,High,4.073780832,4.780855612,No,Olumide Adebiyi,Ikenne,Ikenne,,Male
U242,19,Female,Katsina,Katsina,2023-01-05 9:16:27,Uch-0243,Event Planner,35,Advance,No,Card,Available,High,4.882579623,1.915723551,No,Uchechi Ibe,Daura,Daura,,Female
U243,66,Female,Rivers,Rivers,2023-01-05 9:42:39,Ais-0244,Caterer,48,Advance,No,Card,Available,Medium,2.423005348,4.200350173,Yes,Aisha Ali,Obio/Akpor,Obio/Akpor,,Female
U244,48,Male,Gombe,Gombe,2023-01-05 10:08:52,Hau-0245,Welder,37,Advance,Yes,Cash,Available,High,4.878058499,2.35760727,Yes,Hauwa Abubakar,Dukku,Dukku,,Female
U245,64,Male,Niger,Niger,2023-01-05 10:35:04,Ali-0246,Electrician,19,Advance,No,Card,Available,High,1.994162637,4.795446556,Yes,Aliyu Abubakar,Edati,Edati,,Male
U246,63,Male,Adamawa,Adamawa,2023-01-05 11:01:17,Olu-0247,Event Planner,53,Advance,No,Online Payment,Available,Low,1.273515533,3.82759967,Yes,Oluwatobi Adebiyi,Maiha,Maiha,,Male
U247,23,Male,Gombe,Gombe,2023-01-05 11:27:29,Obi-0248,Welder,67,On-Demand,No,Cash,Available,Medium,4.922680795,1.355495524,No,Obinna Okoye,Balanga,Balanga,,Male
U248,64,Female,Abia,Abia,2023-01-05 11:53:42,Hau-0249,Event Planner,63,Advance,No,Card,Available,Low,2.356498949,3.332397208,No,Hauwa Ibrahim,Ukwa East,Ukwa East,,Female
U249,68,Female,Akwa Ibom,Akwa Ibom,2023-01-05 12:19:55,Olu-0250,Barber,24,On-Demand,No,Cash,Available,High,3.018578411,1.989737319,Yes,Olumide Ajayi,Oruk Anam,Oruk Anam,,Male
U250,22,Female,Yobe,Yobe,2023-01-05 12:46:07,Nne-0251,Event Planner,24,Advance,No,Online Payment,Available,Low,2.364457801,2.03017562,Yes,Nneka Ibe,Machina,Machina,,Female
U251,28,Female,Ekiti,Ekiti,2023-01-05 13:12:20,Olu-0252,Furniture Maker,54,On-Demand,No,Card,Available,High,1.283724277,2.262275276,Yes,Olufemi Olawale,Efon,Efon,,Male
U252,56,Female,Ekiti,Ekiti,2023-01-05 13:38:32,Ade-0253,Makeup Artist,28,Advance,No,Online Payment,Available,Medium,1.87748705,4.058743082,Yes,Adetokunbo Ojo,Ikole,Ikole,,Male
U253,53,Male,Kwara,Kwara,2023-01-05 14:04:45,Olu-0254,Furniture Maker,49,Advance,No,Card,Available,Low,4.644900666,1.05174333,Yes,Olufemi Olawale,Oke-Ero,Oke-Ero,,Male
U254,64,Male,Imo,Imo,2023-01-05 14:30:57,Olu-0255,Furniture Maker,35,Advance,No,Cash,Available,High,1.866864382,2.495365792,No,Oluwatoyin Adegbola,Nkwerre,Nkwerre,,Female
U255,38,Male,Taraba,Taraba,2023-01-05 14:57:10,Abu-0256,Welder,45,Advance,Yes,Cash,Available,Low,1.413137005,2.091146841,Yes,Abubakar Yusuf,Kurmi,Kurmi,,Male
U256,57,Male,Ondo,Ondo,2023-01-05 15:23:22,Nne-0257,Welder,52,On-Demand,No,Card,Available,High,3.567760175,4.375357933,Yes,Nneka Okafor,Owo,Owo,,Female
